,ts_code,symbol,name,fullname,market,exchange,list_status,list_date,delist_date
3991,688318.SH,688318,财富趋势,深圳市财富趋势科技股份有限公司,科创板,SSE,L,20200427,
3992,688321.SH,688321,微芯生物,深圳微芯生物科技股份有限公司,科创板,SSE,L,20190812,
3993,688330.SH,688330,宏力达,上海宏力达信息技术股份有限公司,科创板,SSE,L,20201015,
3994,688333.SH,688333,铂力特,西安铂力特增材技术股份有限公司,科创板,SSE,L,20190722,
3995,688335.SH,688335,复洁环保,上海复洁环保科技股份有限公司,科创板,SSE,L,20200817,
3996,688336.SH,688336,三生国健,三生国健药业(上海)股份有限公司,科创板,SSE,L,20200722,
3997,688338.SH,688338,赛科希德,北京赛科希德科技股份有限公司,科创板,SSE,L,20200806,
3998,688339.SH,688339,亿华通-U,北京亿华通科技股份有限公司,科创板,SSE,L,20200810,
3999,688356.SH,688356,键凯科技,北京键凯科技股份有限公司,科创板,SSE,L,20200826,
4000,688357.SH,688357,建龙微纳,洛阳建龙微纳新材料股份有限公司,科创板,SSE,L,20191204,
4001,688358.SH,688358,祥生医疗,无锡祥生医疗科技股份有限公司,科创板,SSE,L,20191203,
4002,688360.SH,688360,德马科技,浙江德马科技股份有限公司,科创板,SSE,L,20200602,
4003,688363.SH,688363,华熙生物,华熙生物科技股份有限公司,科创板,SSE,L,20191106,
4004,688365.SH,688365,光云科技,杭州光云科技股份有限公司,科创板,SSE,L,20200429,
4005,688366.SH,688366,昊海生科,上海昊海生物科技股份有限公司,科创板,SSE,L,20191030,
4006,688368.SH,688368,晶丰明源,上海晶丰明源半导体股份有限公司,科创板,SSE,L,20191014,
4007,688369.SH,688369,致远互联,北京致远互联软件股份有限公司,科创板,SSE,L,20191031,
4008,688377.SH,688377,迪威尔,南京迪威尔高端制造股份有限公司,科创板,SSE,L,20200708,
4009,688378.SH,688378,奥来德,吉林奥来德光电材料股份有限公司,科创板,SSE,L,20200903,
4010,688379.SH,688379,华光新材,杭州华光焊接新材料股份有限公司,科创板,SSE,L,20200819,
4011,688386.SH,688386,泛亚微透,江苏泛亚微透科技股份有限公司,科创板,SSE,L,20201016,
4012,688388.SH,688388,嘉元科技,广东嘉元科技股份有限公司,科创板,SSE,L,20190722,
4013,688389.SH,688389,普门科技,深圳普门科技股份有限公司,科创板,SSE,L,20191105,
4014,688390.SH,688390,固德威,江苏固德威电源科技股份有限公司,科创板,SSE,L,20200904,
4015,688393.SH,688393,安必平,广州安必平医药科技股份有限公司,科创板,SSE,L,20200820,
4016,688396.SH,688396,华润微,华润微电子有限公司,科创板,SSE,L,20200227,
4017,688398.SH,688398,赛特新材,福建赛特新材股份有限公司,科创板,SSE,L,20200211,
4018,688399.SH,688399,硕世生物,江苏硕世生物科技股份有限公司,科创板,SSE,L,20191205,
4019,688408.SH,688408,中信博,江苏中信博新能源科技股份有限公司,科创板,SSE,L,20200828,
4020,688418.SH,688418,震有科技,深圳震有科技股份有限公司,科创板,SSE,L,20200722,
4021,688466.SH,688466,金科环境,金科环境股份有限公司,科创板,SSE,L,20200508,
4022,688488.SH,688488,艾迪药业,江苏艾迪药业股份有限公司,科创板,SSE,L,20200720,
4023,688500.SH,688500,慧辰资讯,北京慧辰资道资讯股份有限公司,科创板,SSE,L,20200716,
4024,688505.SH,688505,复旦张江,上海复旦张江生物医药股份有限公司,科创板,SSE,L,20200619,
4025,688508.SH,688508,芯朋微,无锡芯朋微电子股份有限公司,科创板,SSE,L,20200722,
4026,688513.SH,688513,苑东生物,成都苑东生物制药股份有限公司,科创板,SSE,L,20200902,
4027,688516.SH,688516,奥特维,无锡奥特维科技股份有限公司,科创板,SSE,L,20200521,
4028,688518.SH,688518,联赢激光,深圳市联赢激光股份有限公司,科创板,SSE,L,20200622,
4029,688519.SH,688519,南亚新材,南亚新材料科技股份有限公司,科创板,SSE,L,20200818,
4030,688520.SH,688520,神州细胞-U,北京神州细胞生物技术集团股份公司,科创板,SSE,L,20200622,
4031,688521.SH,688521,芯原股份-U,芯原微电子(上海)股份有限公司,科创板,SSE,L,20200818,
4032,688526.SH,688526,科前生物,武汉科前生物股份有限公司,科创板,SSE,L,20200922,
4033,688528.SH,688528,秦川物联,成都秦川物联网科技股份有限公司,科创板,SSE,L,20200701,
4034,688529.SH,688529,豪森股份,大连豪森设备制造股份有限公司,科创板,SSE,L,20201109,
4035,688536.SH,688536,思瑞浦,思瑞浦微电子科技(苏州)股份有限公司,科创板,SSE,L,20200921,
4036,688550.SH,688550,瑞联新材,西安瑞联新材料股份有限公司,科创板,SSE,L,20200902,
4037,688551.SH,688551,科威尔,合肥科威尔电源系统股份有限公司,科创板,SSE,L,20200910,
4038,688555.SH,688555,泽达易盛,泽达易盛(天津)科技股份有限公司,科创板,SSE,L,20200623,
4039,688556.SH,688556,高测股份,青岛高测科技股份有限公司,科创板,SSE,L,20200807,
4040,688558.SH,688558,国盛智科,南通国盛智能科技集团股份有限公司,科创板,SSE,L,20200630,
4041,688559.SH,688559,海目星,深圳市海目星激光智能装备股份有限公司,科创板,SSE,L,20200909,
